ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,bed_type,amentities_2,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable
4928894,$160.00 ,$100.00 ,$30.00 ,$50.00 ,2,10,10,9,9,10,10,0.55,42.33677696,-71.03816267,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Essentials', 'Shampoo', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4934600,$150.00 ,$100.00 ,$50.00 ,$25.00 ,4,10,10,10,10,8,9,4.92,42.29536597,-71.05958006,House,Entire home/apt,1,1,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4975581,$168.00 ,$200.00 ,$120.00 ,$0.00 ,6,9,10,10,10,9,9,2.57,42.32038119,-71.11270173,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4995033,$220.00 ,$100.00 ,$40.00 ,$50.00 ,3,10,10,10,10,10,10,2.04,42.35974858,-71.06617818,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Shampoo', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5004278,$175.00 ,$250.00 ,$25.00 ,$0.00 ,2,10,10,10,10,10,10,1.83,42.33673999,-71.04212153,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5019306,$300.00 ,$500.00 ,$100.00 ,$25.00 ,4,10,10,10,10,10,9,2.08,42.33483783,-71.02973677,House,Entire home/apt,1.5,2,2,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5025015,$175.00 ,$500.00 ,$40.00 ,$0.00 ,5,9,8,9,10,8,9,5.39,42.32504873,-71.10629609,Apartment,Entire home/apt,1,3,4,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Pets Allowed', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5058148,$160.00 ,$160.00 ,$45.00 ,$0.00 ,2,9,10,10,9,10,9,0.33,42.33569268,-71.07463211,Apartment,Entire home/apt,1,1,1,Real Bed,"['Cable TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5067019,$150.00 ,$100.00 ,$100.00 ,$0.00 ,2,10,10,10,10,10,10,0.16,42.34531492,-71.07496561,Apartment,Entire home/apt,1.5,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Shampoo']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5074924,$100.00 ,$500.00 ,$75.00 ,$0.00 ,2,9,9,10,9,10,9,3.08,42.34237255,-71.07922266,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5075267,$100.00 ,$500.00 ,$75.00 ,$0.00 ,2,8,9,9,9,10,8,1.98,42.34079542,-71.08070417,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5078127,$300.00 ,$500.00 ,$150.00 ,$50.00 ,5,10,10,10,10,9,9,1.42,42.32782861,-71.05397737,Condominium,Entire home/apt,2,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5085125,$70.00 ,$100.00 ,$20.00 ,$20.00 ,2,9,9,10,10,9,9,6.1,42.35073176,-71.12771611,Apartment,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Air Conditioning', 'Elevator in Building', 'Hot Tub', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5088560,$600.00 ,$500.00 ,$80.00 ,$0.00 ,4,10,10,10,10,10,10,2.92,42.34144499,-71.08051144,Condominium,Entire home/apt,2,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5124772,$250.00 ,$500.00 ,$125.00 ,$25.00 ,10,9,9,9,10,7,9,0.22,42.31867699,-71.10033307,House,Entire home/apt,2.5,5,5,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Suitable for Events', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5163162,$200.00 ,$500.00 ,$100.00 ,$40.00 ,8,10,10,10,10,9,9,3.78,42.3330209,-71.05220255,Apartment,Entire home/apt,1,2,4,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5166870,$180.00 ,$95.00 ,$80.00 ,$20.00 ,4,10,10,10,10,9,10,1.66,42.30503422,-71.10333144,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Dog(s)', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5212321,$180.00 ,"$1,500.00 ",$150.00 ,$15.00 ,5,10,10,10,10,10,10,0.13,42.31967562,-71.10497281,House,Entire home/apt,1.5,2,4,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Pets Allowed', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5267396,$170.00 ,$301.00 ,$30.00 ,$18.00 ,2,9,10,10,10,8,9,3.86,42.33163113,-71.09588698,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5269216,$300.00 ,$500.00 ,$125.00 ,$0.00 ,6,9,10,10,9,9,9,2.35,42.33767173,-71.08033835,Apartment,Entire home/apt,2,3,3,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5280183,$110.00 ,"$1,000.00 ",$150.00 ,$0.00 ,2,10,10,10,10,10,10,0.23,42.35380771,-71.07881419,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5293067,$49.00 ,$200.00 ,$50.00 ,$20.00 ,2,9,7,10,10,9,9,1.24,42.31263002,-71.10439934,House,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5352623,$168.00 ,"$1,000.00 ",$25.00 ,$65.00 ,2,10,10,10,10,10,10,0.24,42.34447432,-71.07698271,Bed & Breakfast,Private room,1,1,1,Real Bed,"['Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Breakfast', 'Hot Tub', 'Heating', 'Suitable for Events', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5364137,$70.00 ,$350.00 ,$40.00 ,$0.00 ,2,9,9,10,10,9,9,2.74,42.38618711,-71.00461976,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5371051,$110.00 ,$125.00 ,$25.00 ,$25.00 ,6,9,10,10,9,8,9,2.58,42.31338581,-71.06525544,Apartment,Entire home/apt,1,3,4,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5371687,$249.00 ,$300.00 ,$100.00 ,$0.00 ,4,10,10,10,10,10,10,1.51,42.35839047,-71.06209849,Apartment,Entire home/apt,1,1,1,Real Bed,"['Cable TV', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Doorman', 'Gym', 'Breakfast', 'Elevator in Building', 'Heating', 'Suitable for Events', 'Washer', 'Dryer', 'Smoke Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5384923,$175.00 ,$500.00 ,$100.00 ,$0.00 ,3,10,10,10,10,10,9,1.23,42.33775519,-71.04743668,House,Entire home/apt,1,1,2,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Pets Allowed', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5434353,$145.00 ,$500.00 ,$150.00 ,$35.00 ,2,9,9,10,9,9,9,0.56,42.28626474,-71.13706513,House,Entire home/apt,1.5,2,2,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Pets Allowed', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5498472,$175.00 ,$500.00 ,$100.00 ,$0.00 ,5,10,10,10,10,10,10,0.07,42.27683095,-71.12955974,House,Entire home/apt,3.5,4,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5521378,$87.00 ,$95.00 ,$25.00 ,$25.00 ,2,10,10,10,10,9,10,0.41,42.31169374,-71.1011646,Apartment,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Pets live on this property', 'Cat(s)', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5588537,$200.00 ,$250.00 ,$65.00 ,$0.00 ,2,10,10,10,10,10,10,0.37,42.34414099,-71.07226297,Apartment,Entire home/apt,1,2,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Essentials', 'Shampoo']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5601743,$46.00 ,$200.00 ,$50.00 ,$25.00 ,2,8,7,9,9,9,8,1.46,42.31189729,-71.10315398,House,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5606682,$211.00 ,$100.00 ,$75.00 ,$15.00 ,6,9,9,9,9,9,9,2.46,42.34151874,-71.14917643,Apartment,Entire home/apt,1,2,2,Real Bed,"['Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'translation missing: en.hosting_amenity_50']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5620496,$165.00 ,$95.00 ,$50.00 ,$0.00 ,4,10,10,10,10,10,10,0.71,42.37816268,-71.06755657,Condominium,Entire home/apt,1,2,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5639731,$144.00 ,$500.00 ,$75.00 ,$0.00 ,2,9,8,8,8,9,8,0.73,42.3424239,-71.07909613,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5640375,$122.00 ,$500.00 ,$75.00 ,$0.00 ,2,9,9,9,9,10,8,1.14,42.34076182,-71.08022288,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5652147,$300.00 ,$500.00 ,$140.00 ,$50.00 ,7,9,9,9,9,9,9,0.18,42.30704885,-71.11662413,House,Entire home/apt,2,3,4,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Gym', 'Breakfast', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5659780,$275.00 ,$500.00 ,$100.00 ,$0.00 ,2,10,10,10,10,10,9,0.18,42.3460016,-71.08907523,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'First Aid Kit', 'Fire Extinguisher']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5661246,$120.00 ,$400.00 ,$25.00 ,$25.00 ,2,9,9,10,10,9,9,2.13,42.34967163,-71.13114441,House,Entire home/apt,1,0,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Kitchen', 'Heating', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5684598,$199.00 ,$100.00 ,$25.00 ,$0.00 ,2,10,10,10,10,10,10,1.14,42.3777236,-71.05132419,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Shampoo']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5690424,$690.00 ,$250.00 ,$250.00 ,$50.00 ,7,9,8,9,9,10,9,2.59,42.35818648,-71.07177429,House,Entire home/apt,2,4,4,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5702292,$81.00 ,$200.00 ,$75.00 ,$25.00 ,2,9,8,9,9,10,9,1.25,42.31314951,-71.10478823,House,Private room,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Family/Kid Friendly', 'Suitable for Events', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5709298,$220.00 ,$150.00 ,$70.00 ,$0.00 ,4,10,10,10,10,10,9,8.85,42.35986626,-71.06720103,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5714786,$138.00 ,$500.00 ,$75.00 ,$0.00 ,2,8,9,9,8,10,8,0.7,42.34222018,-71.08026313,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5717690,$167.00 ,$500.00 ,$100.00 ,$0.00 ,4,9,9,9,9,9,9,1.7,42.34000152,-71.08129895,Apartment,Entire home/apt,1,1,2,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5719606,$330.00 ,$250.00 ,$85.00 ,$0.00 ,3,10,10,10,10,10,10,0.7,42.3745555,-71.05977738,Apartment,Entire home/apt,2,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Hot Tub', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
