ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable,Wireless.Internet,X24.Hour.Check.in,Lock.on.Bedroom.Door,Laundry,Kitchen,Pets,Air.Conditioning,TV,Heating,Iron,Shampoo,Hair.Dryer,Buzzer.Wireless.Intercom,Free.Parking,prop_condo,prop_apartment,prop.other,prop_house,room.private_shared,room.entire_apt,bath.other,bath.two,bath.one,bedroom.other,bedroom.two,bedroom.one,bed.other,bed.two,bed.one,bedtype.other,bedtype.real
6976414,88,128,52,0,2,10,10,10,10,10,10,1.25,42.34856092,-71.13212688,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6983246,200,100,70,0,2,9,9,10,10,10,9,1.96,42.34414641,-71.08795155,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6993585,300,350,35,50,2,10,10,10,10,10,10,0.08,42.36658601,-71.05909171,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7003280,150,150,60,25,4,9,9,10,10,8,9,6.77,42.32998218,-71.05617128,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7035556,150,300,75,0,2,10,10,10,10,9,10,1.14,42.36382706,-71.02930344,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7052171,39,125,10,0,1,10,10,10,10,10,10,0.08,42.34763753,-71.13235922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
7071883,195,250,75,0,4,10,10,10,10,10,10,1.04,42.31137052,-71.05185432,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7093109,200,200,85,20,6,10,10,10,10,9,10,0.38,42.27696862,-71.11775586,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7106162,198,500,60,40,4,10,10,10,8,10,10,0.08,42.31878288,-71.05250959,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
7134081,390,500,100,25,4,10,10,10,10,10,10,0.87,42.35093487,-71.04836753,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
7161203,35,300,50,0,1,9,9,9,10,9,9,0.34,42.31710874,-71.08077882,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7178893,124,500,60,0,4,10,10,10,10,9,10,0.75,42.38160866,-71.03492188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7181950,199,450,80,30,4,10,10,10,10,10,10,4.95,42.36503183,-71.05098528,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7194793,140,200,50,0,2,10,10,10,10,10,10,2.71,42.34940349,-71.08680791,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
7225201,170,250,75,0,2,8,6,8,10,8,8,0.08,42.34787964,-71.04965607,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7273770,145,400,80,0,4,10,9,10,10,10,9,1.11,42.30606394,-71.11516054,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7281884,110,100,30,8,2,10,10,10,10,9,10,5.99,42.3128902,-71.08315548,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
7283351,50,300,20,0,1,9,8,9,10,9,10,0.37,42.35065647,-71.13997201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7293671,90,100,25,30,2,10,10,10,10,8,10,0.16,42.32725296,-71.07558887,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
7308623,60,300,50,0,1,10,8,10,10,10,10,0.21,42.36184586,-71.06834786,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7308811,100,250,50,0,4,10,9,10,10,8,9,0.16,42.34472177,-71.14249483,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7321217,200,500,80,0,2,10,10,10,10,10,9,1.47,42.38154089,-71.07023648,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7348110,300,100,50,0,4,10,9,10,10,8,9,1.15,42.32436434,-71.10262149,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7356415,325,500,100,50,6,9,9,9,9,9,9,0.22,42.28871253,-71.05645544,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
7358714,209,400,95,10,4,10,10,8,10,8,8,0.12,42.34538511,-71.06362273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
7362715,79,200,35,50,2,10,9,10,9,10,9,0.26,42.34598002,-71.08883881,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
7368611,185,250,80,35,4,10,10,10,10,10,9,3.06,42.34551716,-71.06939493,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
7420789,58,100,10,0,1,10,10,10,10,9,10,2.65,42.35824517,-71.15306801,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
7454966,69,100,45,0,2,9,7,9,10,9,8,0.68,42.31981841,-71.05454611,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7462268,75,100,35,0,2,10,10,10,10,9,10,2.32,42.35819787,-71.12901562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
7476936,100,250,50,0,2,8,8,10,10,8,9,0.23,42.31676005,-71.04105591,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
7499960,295,200,50,50,1,9,9,9,10,10,8,0.74,42.35062447,-71.09486023,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7527864,150,200,60,10,2,9,10,10,10,10,9,1.66,42.36018663,-71.0674905,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7540480,175,250,80,35,4,10,10,10,10,10,9,4.44,42.34370147,-71.06921833,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
7592616,140,500,25,0,2,10,10,10,10,10,10,0.08,42.34221761,-71.06976149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7614517,200,150,50,0,2,10,10,10,10,10,10,3.12,42.3603321,-71.06792075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
7620413,200,250,90,50,2,10,10,10,10,10,10,0.16,42.34140859,-71.08173066,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
7630340,149,100,40,25,4,9,8,9,10,9,9,3.25,42.34859634,-71.0627602,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
7630346,109,100,40,25,4,9,9,9,10,9,9,4.55,42.34884036,-71.06383871,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
7634365,329,400,100,10,4,10,10,9,10,9,9,2.23,42.34485683,-71.0621073,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
7649517,189,400,80,10,4,10,10,9,10,9,10,1.58,42.34576674,-71.06318919,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
7698631,300,200,75,0,6,10,10,10,10,10,10,0.31,42.35289906,-71.08224033,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
7714627,235,200,70,15,3,10,10,10,10,10,10,5.34,42.34384143,-71.07182664,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7721323,120,150,50,0,2,9,9,9,9,9,8,1.45,42.33789228,-71.15631497,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
7728508,199,300,75,10,2,10,9,9,10,10,10,1.74,42.34892383,-71.08127252,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
7731797,199,300,75,10,2,9,9,9,9,10,9,2.16,42.34934985,-71.08248801,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
7746589,143,500,100,0,4,10,10,9,9,10,9,1.33,42.3429067,-71.05602136,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7755144,225,200,60,35,3,10,10,10,10,10,10,1.94,42.33947729,-71.07938026,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7789055,329,100,90,20,8,9,9,9,10,10,9,2.98,42.35934172,-71.11404689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
7789429,225,500,100,25,5,10,10,10,10,10,10,0.42,42.31881359,-71.10321897,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
7797744,45,100,25,0,1,10,9,10,9,9,10,2.26,42.35758807,-71.12854637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
7804358,225,400,65,25,2,10,10,10,10,10,10,1.62,42.35132218,-71.08259079,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
7853971,189,500,100,0,4,9,10,10,9,9,10,1.25,42.34321886,-71.05714121,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7855120,220,500,100,0,4,10,10,10,9,10,9,1.07,42.34316183,-71.05568055,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7856323,199,400,75,10,2,9,9,10,10,10,9,1.52,42.34936658,-71.08199538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
7868209,76,200,20,0,2,10,10,10,10,10,10,0.16,42.35026472,-71.1270331,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7874552,130,200,50,20,2,9,9,9,10,10,9,2.27,42.35822852,-71.0698573,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
7880828,79,100,10,0,1,9,10,10,10,10,9,6.99,42.37783287,-71.03026247,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
7894645,39,700,50,0,1,9,9,9,10,8,9,0.47,42.35514819,-71.13799961,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
7901248,161,200,50,0,3,9,10,10,10,9,9,1.73,42.33716831,-71.07499569,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7914359,365,100,80,0,6,10,10,10,10,10,9,5.33,42.3552017,-71.06056985,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
7919500,289,400,75,10,4,10,9,9,10,9,10,1.22,42.34633991,-71.06438062,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
7920759,300,200,100,50,4,10,10,10,10,10,10,1.73,42.3583459,-71.06692804,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
7931331,269,300,80,10,6,10,10,9,10,9,9,1.75,42.36287772,-71.12940938,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
7954808,299,400,75,10,4,10,10,9,10,9,9,1.67,42.34549103,-71.06242223,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
7965521,215,300,50,0,2,10,10,10,10,10,9,1.41,42.34450692,-71.07389619,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7996844,130,200,50,20,2,9,9,10,10,10,9,2.66,42.35668074,-71.07155808,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8006992,210,375,50,25,3,10,10,10,10,9,10,0.58,42.33807716,-71.07509285,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8036024,150,500,80,15,3,10,10,10,10,10,9,6.9,42.36345602,-71.05720717,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8052617,175,99,65,49,6,10,9,10,10,10,9,5.05,42.33923217,-71.04786861,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
8055839,200,500,70,0,4,9,8,10,10,8,8,0.42,42.33650945,-71.05513581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8116523,150,500,80,15,3,9,9,10,10,10,9,6.29,42.3555278,-71.07834143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8191517,155,400,35,40,1,8,8,10,8,10,8,0.43,42.36225166,-71.06804508,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8191739,145,450,50,58,1,9,9,10,10,10,10,0.87,42.36319668,-71.06810432,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8224214,193,150,95,25,6,10,9,10,9,9,9,2.46,42.34057145,-71.15130461,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
8227206,275,250,100,0,2,9,10,9,9,9,10,1.49,42.36508294,-71.05560961,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8231382,99,350,40,10,3,8,9,9,10,8,9,2.57,42.37671713,-71.0365503,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
8272350,99,150,40,0,2,10,10,10,10,10,10,0.18,42.32004367,-71.10784416,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
8291550,150,450,50,0,4,10,8,10,10,8,10,1,42.29490128,-71.0577027,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
8302844,107,100,50,20,4,9,9,9,10,10,9,6.7,42.36109379,-71.06244079,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
8310894,99,200,35,0,3,10,10,10,10,9,10,0.79,42.32489128,-71.11446554,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8340072,225,300,85,45,4,10,10,10,10,9,9,2.2,42.35493354,-71.06238747,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8354938,192,650,64,10,5,10,10,10,10,8,9,1.81,42.31465541,-71.09929095,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
8391298,200,200,30,0,4,10,10,10,10,10,9,1.1,42.34269231,-71.09987494,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8406972,250,250,50,25,5,10,10,10,10,10,10,0.84,42.34045937,-71.08035799,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8422876,99,200,49,0,2,9,10,10,10,10,9,2.71,42.34880685,-71.06812836,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
8428314,225,300,50,0,3,10,10,10,10,10,10,2,42.34281217,-71.09774779,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8439372,295,500,99,10,5,9,10,10,10,10,9,2.74,42.34408527,-71.09643677,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
8439661,250,500,125,0,6,9,9,9,8,9,8,0.97,42.33596696,-71.07508978,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
8454985,225,150,50,25,3,10,9,10,10,9,9,0.59,42.37663435,-71.05237883,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8458210,325,450,100,25,6,10,10,10,10,10,10,4.3,42.36858099,-71.05358771,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8471852,120,150,25,0,1,10,10,10,10,10,10,2.41,42.36077606,-71.06445564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8497555,139,200,24,50,4,10,9,10,10,10,8,0.63,42.34945745,-71.08880545,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
8518665,169,400,95,10,4,10,10,10,10,10,10,0.09,42.34634242,-71.06385899,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8548176,125,250,50,25,16,10,10,10,10,9,9,2.07,42.2791761,-71.1327718,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
8556025,220,250,75,25,4,10,10,10,10,10,10,6.22,42.36758549,-71.05630475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8563141,285,300,100,0,4,9,10,10,10,10,9,3.4,42.35634575,-71.06137948,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8566407,115,250,35,0,2,10,10,10,10,9,10,3.9,42.31172879,-71.0610302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
